filename,mean_speedKMH
2023-04-18-15,16
2023-04-18-16,11
2023-04-18-17,13
2023-04-18-18,14
2023-04-18-19,11
2023-04-18-20,11
2023-04-18-21,9
2023-04-18-22,13
2023-04-18-23,20
2023-04-19-0,18
2023-04-19-1,40
2023-04-19-2,4
2023-04-19-3,12
2023-04-19-5,4
2023-04-19-6,23
2023-04-19-7,17
2023-04-19-8,12
2023-04-19-9,26
2023-04-19-10,17
2023-04-19-11,12
2023-04-19-12,10
2023-04-19-13,15
2023-04-19-14,20
2023-04-19-15,23
2023-04-19-16,18
2023-04-19-17,18
2023-04-19-18,16
2023-04-19-19,20
2023-04-19-20,10
2023-04-19-21,12
2023-04-19-22,10
2023-04-19-23,13
2023-04-20-0,10
2023-04-20-1,21
2023-04-20-2,17
2023-04-20-3,47
2023-04-20-4,25
2023-04-20-5,5
2023-04-20-6,40
2023-04-20-7,11
2023-04-20-8,13
2023-04-20-9,16
2023-04-20-10,13
2023-04-20-11,21
2023-04-20-12,10
2023-04-20-13,11
2023-04-20-14,14
2023-04-20-15,18
2023-04-20-16,17
2023-04-20-17,13
2023-04-20-18,13
2023-04-20-19,15
2023-04-20-20,19
2023-04-20-21,19
2023-04-20-22,16
2023-04-20-23,11
2023-04-21-0,14
2023-04-21-1,8
2023-04-21-2,8
2023-04-21-3,16
2023-04-21-4,9
2023-04-21-5,35
2023-04-21-6,16
2023-04-21-7,17
2023-04-21-8,20
2023-04-21-9,17
2023-04-21-10,22
2023-04-21-11,12
2023-04-21-12,11
2023-04-21-13,16
2023-04-21-14,17
2023-04-21-15,14
2023-04-21-16,11
2023-04-21-17,11
2023-04-21-18,12
2023-04-21-19,12
2023-04-21-20,10
2023-04-21-21,12
2023-04-21-22,13
2023-04-21-23,10
2023-04-22-0,17
2023-04-22-1,8
2023-04-22-2,6
2023-04-22-3,19
2023-04-22-4,12
2023-04-22-5,7
2023-04-22-6,19
2023-04-22-7,11
2023-04-22-8,9
2023-04-22-9,11
2023-04-22-10,11
2023-04-22-11,13
2023-04-22-12,11
2023-04-22-13,10
2023-04-22-14,11
2023-04-22-15,11
2023-04-22-16,10
2023-04-22-17,11
2023-04-22-18,11
2023-04-22-19,11
2023-04-22-20,10
2023-04-22-21,10
2023-04-22-22,13
2023-04-22-23,11
2023-04-23-0,24
2023-04-23-1,8
2023-04-23-2,27
2023-04-23-3,5
2023-04-23-4,10
2023-04-23-5,12
2023-04-23-6,13
2023-04-23-7,9
2023-04-23-8,12
2023-04-23-9,17
2023-04-23-10,21
2023-04-23-11,14
2023-04-23-12,11
2023-04-23-13,16
2023-04-23-14,15
2023-04-23-15,21
2023-04-23-16,19
2023-04-23-17,14
2023-04-23-18,11
2023-04-23-19,12
2023-04-23-20,18
2023-04-23-21,27
2023-04-23-22,11
2023-04-23-23,9
2023-04-24-0,35
2023-04-24-1,11
2023-04-24-2,11
2023-04-24-3,15
2023-04-24-4,12
2023-04-24-5,36
2023-04-24-6,26
2023-04-24-7,20
2023-04-24-8,20
2023-04-24-9,19
2023-04-24-10,23
2023-04-24-11,21
2023-04-24-12,16
2023-04-24-13,12
2023-04-24-14,14
2023-04-24-15,10
2023-04-24-16,19
2023-04-24-17,15
2023-04-24-18,13
2023-04-24-19,10
2023-04-24-20,11
2023-04-24-21,10
2023-04-24-22,15
2023-04-24-23,32
2023-04-25-0,12
2023-04-25-1,14
2023-04-25-2,0
2023-04-25-3,3
2023-04-25-4,30
2023-04-25-5,24
2023-04-25-6,21
2023-04-25-7,19
2023-04-25-8,21
2023-04-25-9,21
2023-04-25-10,19
2023-04-25-11,18
2023-04-25-12,15
2023-04-25-13,16
2023-04-25-14,19
2023-04-25-15,16
2023-04-25-16,17
2023-04-25-17,18
2023-04-25-18,11
2023-04-25-19,11
2023-04-25-20,15
2023-04-25-21,8
2023-04-25-22,12
2023-04-25-23,11
2023-04-26-0,8
2023-04-26-2,24
2023-04-26-3,31
2023-04-26-4,20
2023-04-26-5,48
2023-04-26-6,29
2023-04-26-7,19
2023-04-26-8,16
2023-04-26-9,16
2023-04-26-10,11
2023-04-26-11,21
2023-04-26-12,13
2023-04-26-13,14
2023-04-26-14,12
2023-04-26-15,13
2023-04-26-16,13
2023-04-26-17,15
2023-04-26-18,12
2023-04-26-19,9
2023-04-26-20,18
2023-04-26-21,14
2023-04-26-22,14
2023-04-26-23,24
2023-04-27-0,5
2023-04-27-1,7
2023-04-27-2,48
2023-04-27-3,36
2023-04-27-4,15
2023-04-27-5,23
2023-04-27-6,20
2023-04-27-7,15
2023-04-27-8,20
2023-04-27-9,21
2023-04-27-10,23
2023-04-27-11,14
2023-04-27-12,20
2023-04-27-13,11
2023-04-27-14,13
2023-04-27-15,18
2023-04-27-16,20
2023-04-27-17,19
2023-04-27-18,16
2023-04-27-19,18
2023-04-27-20,21
2023-04-27-21,12
2023-04-27-22,12
2023-04-27-23,35
2023-04-28-0,13
2023-04-28-1,9
2023-04-28-2,16
2023-04-28-4,34
2023-04-28-5,42
2023-04-28-6,40
2023-04-28-7,14
2023-04-28-8,13
2023-04-28-9,27
2023-04-28-10,17
2023-04-28-11,13
2023-04-28-12,18
2023-04-28-13,15
2023-04-28-14,17
2023-04-28-15,18
2023-04-28-16,13
2023-04-28-17,13
2023-04-28-18,19
2023-04-28-19,22
2023-04-28-20,19
2023-04-28-21,21
2023-04-28-22,9
2023-04-28-23,12
2023-04-29-0,28
2023-04-29-1,13
2023-04-29-2,40
2023-04-29-3,21
2023-04-29-4,16
2023-04-29-5,10
2023-04-29-6,13
2023-04-29-7,27
2023-04-29-8,23
2023-04-29-9,18
2023-04-29-10,18
2023-04-29-11,17
2023-04-29-12,19
2023-04-29-13,17
2023-04-29-14,10
2023-04-29-15,17
2023-04-29-16,15
2023-04-29-17,11
2023-04-29-18,19
2023-04-29-19,26
2023-04-29-20,10
2023-04-29-21,11
2023-04-29-22,10
2023-04-29-23,10
2023-04-30-0,7
2023-04-30-1,12
2023-04-30-2,10
2023-04-30-3,8
2023-04-30-4,25
2023-04-30-5,13
2023-04-30-6,12
2023-04-30-7,9
2023-04-30-8,12
2023-04-30-9,12
2023-04-30-10,16
2023-04-30-11,12
2023-04-30-12,14
2023-04-30-13,12
2023-04-30-14,11
2023-04-30-15,10
2023-04-30-16,16
2023-04-30-17,17
2023-04-30-18,17
2023-04-30-19,13
2023-04-30-20,20
2023-04-30-21,12
2023-04-30-22,18
2023-04-30-23,10
2023-05-01-0,13
2023-05-01-1,34
2023-05-01-2,9
2023-05-01-3,51
2023-05-01-4,54
2023-05-01-5,52
2023-05-01-6,16
2023-05-01-7,13
2023-05-01-8,12
2023-05-01-9,17
2023-05-01-10,21
2023-05-01-11,20
2023-05-01-12,18
2023-05-01-13,23
2023-05-01-14,17
2023-05-01-15,10
2023-05-01-16,13
2023-05-01-17,15
2023-05-01-18,11
2023-05-01-19,20
2023-05-01-20,23
2023-05-01-21,13
2023-05-01-22,15
2023-05-01-23,16
2023-05-02-0,14
2023-05-02-1,35
2023-05-02-2,16
2023-05-02-3,30
2023-05-02-5,10
2023-05-02-6,30
2023-05-02-7,18
2023-05-02-8,18
2023-05-02-9,11
2023-05-02-10,20
2023-05-02-11,13
2023-05-02-12,11
2023-05-02-13,11
2023-05-02-14,17
2023-05-02-15,17
2023-05-02-16,15
2023-05-02-17,16
2023-05-02-18,14
2023-05-02-19,10
2023-05-02-20,13
2023-05-02-21,29
2023-05-02-22,12
2023-05-02-23,19
2023-05-03-0,10
2023-05-03-1,21
2023-05-03-2,55
2023-05-03-3,17
2023-05-03-5,23
2023-05-03-6,33
2023-05-03-7,17
2023-05-03-8,13
2023-05-03-9,10
2023-05-03-10,12
2023-05-03-11,12
2023-05-03-12,9
2023-05-03-13,10
2023-05-03-14,14
2023-05-03-15,11
2023-05-03-16,17
2023-05-03-17,15
2023-05-03-18,16
2023-05-03-19,15
2023-05-03-20,11
2023-05-03-21,14
2023-05-03-22,9
2023-05-03-23,19
2023-05-04-0,44
2023-05-04-1,7
2023-05-04-2,48
2023-05-04-3,56
2023-05-04-4,47
2023-05-04-5,15
2023-05-04-6,37
2023-05-04-7,17
2023-05-04-8,17
2023-05-04-9,19
2023-05-04-10,22
2023-05-04-11,15
2023-05-04-12,11
2023-05-04-13,11
2023-05-04-14,18
2023-05-04-15,12
2023-05-04-16,19
2023-05-04-17,15
2023-05-04-18,17
2023-05-04-19,14
2023-05-04-20,9
2023-05-04-21,13
2023-05-04-22,12
2023-05-04-23,11
2023-05-05-0,9
2023-05-05-1,41
2023-05-05-2,29
2023-05-05-3,66
2023-05-05-4,27
2023-05-05-5,20
2023-05-05-6,37
2023-05-05-7,10
2023-05-05-8,13
2023-05-05-9,22
2023-05-05-10,11
2023-05-05-11,13
2023-05-05-12,10
2023-05-05-13,10
2023-05-05-14,11
2023-05-05-15,14
2023-05-05-16,16
2023-05-05-17,15
2023-05-05-18,14
2023-05-05-19,16
2023-05-05-20,22
2023-05-05-21,12
2023-05-05-22,13
2023-05-05-23,26
2023-05-06-0,23
2023-05-06-1,8
2023-05-06-2,19
2023-05-06-3,9
2023-05-06-4,10
2023-05-06-5,17
2023-05-06-6,24
2023-05-06-7,11
2023-05-06-8,15
2023-05-06-9,15
2023-05-06-10,14
2023-05-06-11,11
2023-05-06-12,9
2023-05-06-13,13
2023-05-06-14,10
2023-05-06-15,9
2023-05-06-16,14
2023-05-06-17,11
2023-05-06-18,11
2023-05-06-19,10
2023-05-06-20,10
2023-05-06-21,9
2023-05-06-22,10
2023-05-06-23,13
2023-05-07-0,13
2023-05-07-1,58
2023-05-07-2,5
2023-05-07-3,49
2023-05-07-6,40
2023-05-07-7,13
2023-05-07-8,11
2023-05-07-9,12
2023-05-07-10,9
2023-05-07-11,10
2023-05-07-12,13
2023-05-07-13,11
2023-05-07-14,12
2023-05-07-15,12
2023-05-07-16,14
2023-05-07-17,12
2023-05-07-18,14
2023-05-07-19,11
2023-05-07-20,11
2023-05-07-21,11
2023-05-07-22,12
2023-05-07-23,13
2023-05-08-0,13
2023-05-08-1,13
2023-05-08-2,9
2023-05-08-3,11
2023-05-08-4,18
2023-05-08-5,23
2023-05-08-6,16
2023-05-08-7,19
2023-05-08-8,12
2023-05-08-9,16
2023-05-08-10,13
2023-05-08-11,11
2023-05-08-12,10
2023-05-08-13,11
2023-05-08-14,12
2023-05-08-15,17
2023-05-08-16,16
2023-05-08-17,16
2023-05-08-18,13
2023-05-08-19,11
2023-05-08-20,10
2023-05-08-21,12
2023-05-08-22,30
2023-05-08-23,14
2023-05-09-0,10
2023-05-09-1,12
2023-05-09-2,23
2023-05-09-5,18
2023-05-09-6,27
2023-05-09-7,15
2023-05-09-8,12
2023-05-09-9,13
2023-05-09-10,21
2023-05-09-11,14
2023-05-09-12,10
2023-05-09-13,13
2023-05-09-14,13
2023-05-09-15,18
2023-05-09-16,21
2023-05-09-17,14
2023-05-09-18,12
2023-05-09-19,14
2023-05-09-20,11
2023-05-09-21,13
2023-05-09-22,29
2023-05-09-23,13
2023-05-10-0,18
2023-05-10-1,19
2023-05-10-2,49
2023-05-10-5,38
2023-05-10-6,35
2023-05-10-7,16
2023-05-10-8,11
2023-05-10-9,21
2023-05-10-10,14
2023-05-10-11,10
2023-05-10-12,11
2023-05-10-13,11
2023-05-10-14,13
2023-05-10-15,17
2023-05-10-16,10
2023-05-10-17,17
2023-05-10-18,12
2023-05-10-19,10
2023-05-10-20,9
2023-05-10-21,10
2023-05-10-22,12
2023-05-10-23,13
2023-05-11-0,8
2023-05-11-1,15
2023-05-11-2,11
2023-05-11-3,14
2023-05-11-4,18
2023-05-11-5,30
2023-05-11-6,32
2023-05-11-7,15
2023-05-11-8,18
2023-05-11-9,13
2023-05-11-10,13
2023-05-11-11,11
2023-05-11-12,10
2023-05-11-13,16
2023-05-11-14,15
2023-05-11-15,15
2023-05-11-16,11
2023-05-11-17,18
2023-05-11-18,18
2023-05-11-19,16
2023-05-11-20,9
2023-05-11-21,12
2023-05-11-22,12
2023-05-11-23,10
2023-05-12-0,11
2023-05-12-1,39
2023-05-12-2,9
2023-05-12-3,16
2023-05-12-4,27
2023-05-12-5,7
2023-05-12-6,14
2023-05-12-7,16
2023-05-12-8,11
2023-05-12-9,13
2023-05-12-10,33
2023-05-12-11,11
2023-05-12-12,9
2023-05-12-13,12
2023-05-12-14,14
2023-05-12-15,21
2023-05-12-16,17
2023-05-12-17,16
2023-05-12-18,17
2023-05-12-19,11
2023-05-12-20,10
2023-05-12-21,14
2023-05-12-22,11
2023-05-12-23,12
2023-05-13-0,11
2023-05-13-1,33
2023-05-13-2,30
2023-05-13-3,11
2023-05-13-4,34
2023-05-13-5,29
2023-05-13-6,10
2023-05-13-7,12
2023-05-13-8,10
2023-05-13-9,14
2023-05-13-10,12
2023-05-13-11,11
2023-05-13-12,9
2023-05-13-13,9
2023-05-13-14,9
2023-05-13-15,10
2023-05-13-16,10
2023-05-13-17,10
2023-05-13-18,13
2023-05-13-19,11
2023-05-13-20,10
2023-05-13-21,13
2023-05-13-22,10
2023-05-13-23,10
2023-05-14-0,7
2023-05-14-1,17
2023-05-14-2,11
2023-05-14-3,10
2023-05-14-4,13
2023-05-14-5,53
2023-05-14-6,16
2023-05-14-7,14
2023-05-14-8,11
2023-05-14-9,10
2023-05-14-10,10
2023-05-14-11,13
2023-05-14-12,9
2023-05-14-13,9
2023-05-14-14,13
2023-05-14-15,11
2023-05-14-16,16
2023-05-14-17,13
2023-05-14-18,22
2023-05-14-19,16
2023-05-14-20,10
2023-05-14-21,14
2023-05-14-22,10
2023-05-14-23,15
2023-05-15-0,16
2023-05-15-1,17
2023-05-15-2,15
2023-05-15-3,6
2023-05-15-5,29
2023-05-15-6,36
2023-05-15-7,20
2023-05-15-8,10
2023-05-15-9,10
2023-05-15-10,12
2023-05-15-11,11
2023-05-15-12,11
2023-05-15-13,11
2023-05-15-14,17
2023-05-15-15,18
2023-05-15-16,19
2023-05-15-17,14
2023-05-15-18,18
2023-05-15-19,17
2023-05-15-20,12
2023-05-15-21,11
2023-05-15-22,11
2023-05-15-23,37
2023-05-16-0,10
2023-05-16-1,1
2023-05-16-4,55
2023-05-16-5,15
2023-05-16-6,32
2023-05-16-7,17
2023-05-16-8,18
2023-05-16-9,12
2023-05-16-10,18
2023-05-16-11,11
2023-05-16-12,12
2023-05-16-13,14
2023-05-16-14,12
2023-05-16-15,13
2023-05-16-16,10
2023-05-16-17,15
2023-05-16-18,12
2023-05-16-19,12
2023-05-16-20,9
2023-05-16-21,12
2023-05-16-22,22
2023-05-16-23,10
2023-05-17-0,14
2023-05-17-1,18
2023-05-17-2,46
2023-05-17-4,23
2023-05-17-5,17
2023-05-17-6,15
2023-05-17-7,17
2023-05-17-8,11
2023-05-17-9,19
2023-05-17-10,11
2023-05-17-11,12
2023-05-17-12,17
2023-05-17-13,11
2023-05-17-14,11
2023-05-17-15,11
2023-05-17-16,12
2023-05-17-17,14
2023-05-17-18,17
2023-05-17-19,11
2023-05-17-20,12
2023-05-17-21,10
2023-05-17-22,13
2023-05-17-23,11
2023-05-18-0,7
2023-05-18-1,22
2023-05-18-2,14
2023-05-18-3,50
2023-05-18-4,28
2023-05-18-5,13
2023-05-18-6,13
2023-05-18-7,16
2023-05-18-8,14
2023-05-18-9,12
2023-05-18-10,18
2023-05-18-11,12
2023-05-18-12,11
2023-05-18-13,10
2023-05-18-14,16
2023-05-18-15,19
2023-05-18-16,19
2023-05-18-17,15
2023-05-18-18,15
2023-05-18-19,15
2023-05-18-20,10
2023-05-18-21,12
2023-05-18-22,11
2023-05-18-23,11
2023-05-19-0,38
2023-05-19-1,12
2023-05-19-2,7
2023-05-19-5,54
2023-05-19-6,16
2023-05-19-7,18
2023-05-19-8,11
2023-05-19-9,11
2023-05-19-10,15
2023-05-19-11,15
2023-05-19-12,15
2023-05-19-13,12
2023-05-19-14,15
2023-05-19-15,18
2023-05-19-16,18
2023-05-19-17,12
2023-05-19-18,14
2023-05-19-19,20
2023-05-19-20,18
2023-05-19-21,12
2023-05-19-22,19
2023-05-19-23,25
2023-05-20-0,8
2023-05-20-1,29
2023-05-20-2,24
2023-05-20-3,6
2023-05-20-4,34
2023-05-20-5,13
2023-05-20-6,16
2023-05-20-7,11
2023-05-20-8,18
2023-05-20-9,14
2023-05-20-10,10
2023-05-20-11,12
2023-05-20-12,11
2023-05-20-13,10
2023-05-20-14,10
2023-05-20-15,11
2023-05-20-16,11
2023-05-20-17,11
2023-05-20-18,10
2023-05-20-19,9
2023-05-20-20,10
2023-05-20-21,12
2023-05-20-22,11
2023-05-20-23,10
2023-05-21-0,5
2023-05-21-1,29
2023-05-21-2,17
2023-05-21-3,13
2023-05-21-4,37
2023-05-21-5,20
2023-05-21-6,11
2023-05-21-7,14
2023-05-21-8,12
2023-05-21-9,8
2023-05-21-10,11
2023-05-21-11,13
2023-05-21-12,10
2023-05-21-13,13
2023-05-21-14,10
2023-05-21-15,12
2023-05-21-16,11
2023-05-21-17,12
2023-05-21-18,11
2023-05-21-19,10
2023-05-21-20,13
2023-05-21-21,11
2023-05-21-22,12
2023-05-21-23,12
2023-05-22-0,27
2023-05-22-1,8
2023-05-22-2,23
2023-05-22-4,7
2023-05-22-5,17
2023-05-22-6,14
2023-05-22-7,15
2023-05-22-8,13
2023-05-22-9,12
2023-05-22-10,20
2023-05-22-11,16
2023-05-22-12,12
2023-05-22-13,16
2023-05-22-14,19
2023-05-22-15,15
2023-05-22-16,18
2023-05-22-17,12
2023-05-22-18,13
2023-05-22-19,10
2023-05-22-20,9
2023-05-22-21,10
2023-05-22-22,11
2023-05-22-23,17
2023-05-23-0,40
2023-05-23-1,48
2023-05-23-2,60
2023-05-23-3,17
2023-05-23-5,37
2023-05-23-6,19
2023-05-23-7,13
2023-05-23-8,10
2023-05-23-9,11
2023-05-23-10,20
2023-05-23-11,13
2023-05-23-12,28
2023-05-23-13,16
2023-05-23-14,12
2023-05-23-15,17
2023-05-23-16,22
2023-05-23-17,17
2023-05-23-18,10
2023-05-23-19,15
2023-05-23-20,11
2023-05-23-21,13
2023-05-23-22,13
2023-05-23-23,11
2023-05-24-0,17
2023-05-24-1,42
2023-05-24-2,11
2023-05-24-3,41
2023-05-24-4,39
2023-05-24-5,46
2023-05-24-6,10
2023-05-24-7,20
2023-05-24-8,12
2023-05-24-9,17
2023-05-24-10,13
2023-05-24-11,11
2023-05-24-12,10
2023-05-24-13,11
2023-05-24-14,13
2023-05-24-15,17
2023-05-24-16,21
2023-05-24-17,19
2023-05-24-18,18
2023-05-24-19,10
2023-05-24-20,9
2023-05-24-21,20
2023-05-24-22,12
2023-05-24-23,9
2023-05-25-0,16
2023-05-25-1,33
2023-05-25-2,51
2023-05-25-3,31
2023-05-25-4,22
2023-05-25-5,21
2023-05-25-6,28
2023-05-25-7,17
2023-05-25-8,14
2023-05-25-9,17
2023-05-25-10,18
2023-05-25-11,12
2023-05-25-12,9
2023-05-25-13,10
2023-05-25-14,10
2023-05-25-15,19
2023-05-25-16,18
2023-05-25-17,15
2023-05-25-18,16
2023-05-25-19,10
2023-05-25-20,13
2023-05-25-21,11
2023-05-25-22,13
2023-05-25-23,12
2023-05-26-9,0
2023-05-26-13,8
2023-05-26-14,35
2023-05-26-15,23
2023-05-26-16,16
2023-05-26-17,15
2023-05-26-18,15
2023-05-26-19,22
2023-05-26-20,11
2023-05-26-21,15
2023-05-26-22,10
2023-05-26-23,16
2023-05-27-0,10
2023-05-27-1,12
2023-05-27-2,12
2023-05-27-3,27
2023-05-27-4,10
2023-05-27-5,15
2023-05-27-6,13
2023-05-27-7,10
2023-05-27-8,14
2023-05-27-9,13
2023-05-27-10,21
2023-05-27-11,13
2023-05-27-12,10
2023-05-27-13,9
2023-05-27-14,11
2023-05-27-15,11
2023-05-27-16,10
2023-05-27-17,10
2023-05-27-18,9
2023-05-27-19,12
2023-05-27-20,9
2023-05-27-21,14
2023-05-27-22,8
2023-05-27-23,10
2023-05-28-0,7
2023-05-28-1,9
2023-05-28-2,22
2023-05-28-3,42
2023-05-28-4,40
2023-05-28-5,15
2023-05-28-6,12
2023-05-28-7,15
2023-05-28-8,12
2023-05-28-9,11
2023-05-28-10,11
2023-05-28-11,10
2023-05-28-12,13
2023-05-28-13,9
2023-05-28-14,10
2023-05-28-15,13
2023-05-28-16,13
2023-05-28-17,27
2023-05-28-18,24
2023-05-28-19,11
2023-05-28-20,14
2023-05-28-21,11
2023-05-28-22,34
2023-05-28-23,39
2023-05-29-0,7
2023-05-29-1,12
2023-05-29-2,12
2023-05-29-3,13
2023-05-29-4,12
2023-05-29-5,23
2023-05-29-6,29
2023-05-29-7,18
2023-05-29-8,11
2023-05-29-9,14
2023-05-29-10,10
2023-05-29-11,10
2023-05-29-12,12
2023-05-29-13,13
2023-05-29-14,23
2023-05-29-15,12
2023-05-29-16,12
2023-05-29-17,16
2023-05-29-18,14
2023-05-29-19,12
2023-05-29-20,12
2023-05-29-21,9
2023-05-29-22,23
2023-05-29-23,11
2023-05-30-0,12
2023-05-30-1,8
2023-05-30-3,57
2023-05-30-4,16
2023-05-30-5,7
2023-05-30-6,30
2023-05-30-7,17
2023-05-30-8,18
2023-05-30-9,13
2023-05-30-10,15
2023-05-30-11,20
2023-05-30-12,12
2023-05-30-13,10
2023-05-30-14,22
2023-05-30-15,20
2023-05-30-16,13
2023-05-30-17,16
2023-05-30-18,11
2023-05-30-19,11
2023-05-30-20,13
2023-05-30-21,15
2023-05-30-22,14
2023-05-30-23,13
2023-05-31-0,9
2023-05-31-1,36
2023-05-31-2,22
2023-05-31-4,26
2023-05-31-5,49
2023-05-31-6,28
2023-05-31-7,16
2023-05-31-8,13
2023-05-31-9,19
2023-05-31-10,10
2023-05-31-11,11
2023-05-31-12,11
2023-05-31-13,10
2023-05-31-14,11
2023-05-31-15,18
2023-05-31-16,17
2023-05-31-17,16
2023-05-31-18,15
2023-05-31-19,10
2023-05-31-20,11
2023-05-31-21,16
2023-05-31-22,14
2023-05-31-23,37
2023-06-01-0,16
2023-06-01-1,37
2023-06-01-2,46
2023-06-01-3,18
2023-06-01-4,15
2023-06-01-6,30
2023-06-01-7,16
2023-06-01-8,12
2023-06-01-9,13
2023-06-01-10,15
2023-06-01-11,11
2023-06-01-12,11
2023-06-01-13,9
2023-06-01-14,11
2023-06-01-15,15
2023-06-01-16,19
2023-06-01-17,15
2023-06-01-18,12
2023-06-01-19,12
2023-06-01-20,12
2023-06-01-21,28
2023-06-01-22,28
2023-06-01-23,14
2023-06-02-0,8
2023-06-02-1,18
2023-06-02-2,45
2023-06-02-3,53
2023-06-02-4,31
2023-06-02-5,49
2023-06-02-6,41
2023-06-02-7,17
2023-06-02-8,13
2023-06-02-9,11
2023-06-02-10,17
2023-06-02-11,12
2023-06-02-12,11
2023-06-02-13,14
2023-06-02-14,21
2023-06-02-15,12
2023-06-02-16,15
2023-06-02-17,15
2023-06-02-18,14
2023-06-02-19,16
2023-06-02-20,14
2023-06-02-21,11
2023-06-02-22,12
2023-06-02-23,17
2023-06-03-0,25
2023-06-03-1,12
2023-06-03-2,17
2023-06-03-3,18
2023-06-03-4,34
2023-06-03-5,6
2023-06-03-6,14
2023-06-03-7,11
2023-06-03-8,11
2023-06-03-9,12
2023-06-03-10,15
2023-06-03-11,11
2023-06-03-12,9
2023-06-03-13,15
2023-06-03-14,12
2023-06-03-15,12
2023-06-03-16,11
2023-06-03-17,15
2023-06-03-18,10
2023-06-03-19,16
2023-06-03-20,10
2023-06-03-21,11
2023-06-03-22,11
2023-06-03-23,11
2023-06-04-0,43
2023-06-04-1,11
2023-06-04-2,50
2023-06-04-3,21
2023-06-04-4,9
2023-06-04-5,16
2023-06-04-6,7
2023-06-04-7,9
2023-06-04-8,10
2023-06-04-9,10
2023-06-04-10,16
2023-06-04-11,13
2023-06-04-12,13
2023-06-04-13,14
2023-06-04-14,12
2023-06-04-15,13
2023-06-04-16,13
2023-06-04-17,12
2023-06-04-18,18
2023-06-04-19,9
2023-06-04-20,10
2023-06-04-21,16
2023-06-04-22,9
2023-06-04-23,14
2023-06-05-0,7
2023-06-05-1,11
2023-06-05-4,21
2023-06-05-5,24
2023-06-05-6,26
2023-06-05-7,15
2023-06-05-8,18
2023-06-05-9,15
2023-06-05-10,14
2023-06-05-11,11
2023-06-05-12,10
2023-06-05-13,11
2023-06-05-14,14
2023-06-05-15,16
2023-06-05-16,18
2023-06-05-17,15
2023-06-05-18,14
2023-06-05-19,11
2023-06-05-20,10
2023-06-05-21,10
2023-06-05-22,13
2023-06-05-23,11
2023-06-06-0,13
2023-06-06-1,21
2023-06-06-2,34
2023-06-06-3,12
2023-06-06-5,41
2023-06-06-6,34
2023-06-06-7,15
2023-06-06-8,10
2023-06-06-9,10
2023-06-06-10,12
2023-06-06-11,11
2023-06-06-12,11
2023-06-06-13,10
2023-06-06-14,15
2023-06-06-15,17
2023-06-06-16,19
2023-06-06-17,14
2023-06-06-18,15
2023-06-06-19,12
2023-06-06-20,12
2023-06-06-21,12
2023-06-06-22,11
2023-06-06-23,10
2023-06-07-0,7
2023-06-07-1,16
2023-06-07-2,21
2023-06-07-3,48
2023-06-07-4,9
2023-06-07-5,21
2023-06-07-6,40
2023-06-07-7,18
2023-06-07-8,12
2023-06-07-9,20
2023-06-07-10,19
2023-06-07-11,16
2023-06-07-12,11
2023-06-07-13,14
2023-06-07-14,15
2023-06-07-15,16
2023-06-07-16,18
2023-06-07-17,18
2023-06-07-18,15
2023-06-07-19,13
2023-06-07-20,17
2023-06-07-21,19
2023-06-07-22,12
2023-06-07-23,11
2023-06-08-0,12
2023-06-08-1,14
2023-06-08-2,17
2023-06-08-3,9
2023-06-08-4,12
2023-06-08-5,17
2023-06-08-6,9
2023-06-08-7,13
2023-06-08-8,10
2023-06-08-9,24
2023-06-08-10,15
2023-06-08-11,14
2023-06-08-12,10
2023-06-08-13,20
2023-06-08-14,19
2023-06-08-15,20
2023-06-08-16,17
2023-06-08-17,20
2023-06-08-18,19
2023-06-08-19,19
2023-06-08-20,10
2023-06-08-21,11
2023-06-08-22,11
2023-06-08-23,12
2023-06-09-0,9
2023-06-09-1,14
2023-06-09-2,11
2023-06-09-3,29
2023-06-09-4,18
2023-06-09-5,38
2023-06-09-6,17
2023-06-09-7,23
2023-06-09-8,19
2023-06-09-9,19
2023-06-09-10,16
2023-06-09-11,10
2023-06-09-12,14
2023-06-09-13,13
2023-06-09-14,15
2023-06-09-15,18
2023-06-09-16,17
2023-06-09-17,19
2023-06-09-18,16
2023-06-09-19,17
2023-06-09-20,13
2023-06-09-21,17
2023-06-09-22,17
2023-06-09-23,24
2023-06-10-0,12
2023-06-10-1,7
2023-06-10-2,57
2023-06-10-3,45
2023-06-10-4,11
2023-06-10-5,15
2023-06-10-6,11
2023-06-10-7,18
2023-06-10-8,10
2023-06-10-9,13
2023-06-10-10,16
2023-06-10-11,12
2023-06-10-12,12
2023-06-10-13,12
2023-06-10-14,13
2023-06-10-15,13
2023-06-10-16,11
2023-06-10-17,13
2023-06-10-18,13
2023-06-10-19,15
2023-06-10-20,12
2023-06-10-21,12
2023-06-10-22,13
2023-06-10-23,9
2023-06-11-0,22
2023-06-11-1,19
2023-06-11-2,13
2023-06-11-3,20
2023-06-11-4,19
2023-06-11-5,21
2023-06-11-6,11
2023-06-11-7,11
2023-06-11-8,11
2023-06-11-9,21
2023-06-11-10,13
2023-06-11-11,20
2023-06-11-12,23
2023-06-11-13,21
2023-06-11-14,20
2023-06-11-15,12
2023-06-11-16,8
2023-06-11-17,23
2023-06-11-18,30
2023-06-11-19,10
2023-06-11-20,9
2023-06-11-21,11
2023-06-11-22,10
2023-06-11-23,22
2023-06-12-0,44
2023-06-12-1,51
2023-06-12-2,51
