filename,mean_speedKMH
2021-08-25-17,14
2021-08-25-18,15
2021-08-25-19,14
2021-08-25-20,12
2021-08-25-21,12
2021-08-25-22,11
2021-08-25-23,38
2021-08-26-0,53
2021-08-26-1,49
2021-08-26-2,54
2021-08-26-3,61
2021-08-26-4,50
2021-08-26-5,68
2021-08-26-6,7
2021-08-26-7,21
2021-08-26-8,14
2021-08-26-9,14
2021-08-26-10,12
2021-08-26-11,13
2021-08-26-12,13
2021-08-26-13,16
2021-08-26-14,14
2021-08-26-15,12
2021-08-26-16,12
2021-08-26-17,15
2021-08-26-18,16
2021-08-26-19,12
2021-08-26-20,12
2021-08-26-21,16
2021-08-26-22,22
2021-08-26-23,10
2021-08-27-0,47
2021-08-27-1,25
2021-08-27-3,11
2021-08-27-4,8
2021-08-27-6,12
2021-08-27-7,19
2021-08-27-8,18
2021-08-27-9,13
2021-08-27-10,14
2021-08-27-11,12
2021-08-27-12,12
2021-08-27-13,16
2021-08-27-14,20
2021-08-27-15,12
2021-08-27-16,12
2021-08-27-17,15
2021-08-27-18,16
2021-08-27-19,17
2021-08-27-20,13
2021-08-27-21,12
2021-08-27-22,12
2021-08-27-23,13
2021-08-28-0,24
2021-08-28-1,5
2021-08-28-2,10
2021-08-28-3,26
2021-08-28-4,11
2021-08-28-5,16
2021-08-28-6,12
2021-08-28-7,12
2021-08-28-8,12
2021-08-28-9,25
2021-08-28-10,13
2021-08-28-11,11
2021-08-28-12,11
2021-08-28-13,16
2021-08-28-14,13
2021-08-28-15,13
2021-08-28-16,13
2021-08-28-17,11
2021-08-28-18,14
2021-08-28-19,12
2021-08-28-20,14
2021-08-28-21,17
2021-08-28-22,12
2021-08-28-23,11
2021-08-29-0,11
2021-08-29-1,15
2021-08-29-2,38
2021-08-29-3,40
2021-08-29-4,10
2021-08-29-5,10
2021-08-29-6,15
2021-08-29-7,13
2021-08-29-8,28
2021-08-29-9,17
2021-08-29-10,21
2021-08-29-11,13
2021-08-29-12,15
2021-08-29-13,13
2021-08-29-14,11
2021-08-29-15,16
2021-08-29-16,16
2021-08-29-17,18
2021-08-29-18,21
2021-08-29-19,14
2021-08-29-20,14
2021-08-29-21,16
2021-08-29-22,16
2021-08-29-23,12
2021-08-30-0,17
2021-08-30-1,39
2021-08-30-3,12
2021-08-30-4,26
2021-08-30-5,18
2021-08-30-6,36
2021-08-30-7,20
2021-08-30-8,22
2021-08-30-9,24
2021-08-30-10,14
2021-08-30-11,19
2021-08-30-12,11
2021-08-30-13,14
2021-08-30-14,21
2021-08-30-15,13
2021-08-30-16,12
2021-08-30-17,15
2021-08-30-18,19
2021-08-30-19,14
2021-08-30-20,11
2021-08-30-21,15
2021-08-30-22,15
2021-08-30-23,22
2021-08-31-0,15
2021-08-31-1,20
2021-08-31-2,59
2021-08-31-3,12
2021-08-31-4,12
2021-08-31-5,29
2021-08-31-6,42
2021-08-31-7,17
2021-08-31-8,20
2021-08-31-9,23
2021-08-31-10,16
2021-08-31-11,13
2021-08-31-12,11
2021-08-31-13,17
2021-08-31-14,12
2021-08-31-15,12
2021-08-31-16,20
2021-08-31-17,11
2021-08-31-18,12
2021-08-31-19,14
2021-08-31-20,17
2021-08-31-21,12
2021-08-31-22,12
2021-08-31-23,35
2021-09-01-0,19
2021-09-01-2,14
2021-09-01-3,56
2021-09-01-4,28
2021-09-01-5,37
2021-09-01-6,23
2021-09-01-7,19
2021-09-01-8,13
2021-09-01-9,13
2021-09-01-10,12
2021-09-01-11,12
2021-09-01-12,9
2021-09-01-13,14
2021-09-01-14,23
2021-09-01-15,14
2021-09-01-16,19
2021-09-01-17,12
2021-09-01-18,14
2021-09-01-19,14
2021-09-01-20,11
2021-09-01-21,13
2021-09-01-22,12
2021-09-01-23,15
2021-09-02-0,15
2021-09-02-1,18
2021-09-02-4,19
2021-09-02-5,7
2021-09-02-6,25
2021-09-02-7,23
2021-09-02-8,18
2021-09-02-9,16
2021-09-02-10,21
2021-09-02-11,11
2021-09-02-12,15
2021-09-02-13,15
2021-09-02-14,19
2021-09-02-15,14
2021-09-02-16,12
2021-09-02-17,13
2021-09-02-18,17
2021-09-02-19,19
2021-09-02-20,14
2021-09-02-21,14
2021-09-02-22,25
2021-09-02-23,13
2021-09-03-0,18
2021-09-03-1,5
2021-09-03-2,25
2021-09-03-3,25
2021-09-03-4,15
2021-09-03-5,33
2021-09-03-6,11
2021-09-03-7,21
2021-09-03-8,12
2021-09-03-9,12
2021-09-03-10,13
2021-09-03-11,20
2021-09-03-12,12
2021-09-03-13,11
2021-09-03-14,14
2021-09-03-15,16
2021-09-03-16,16
2021-09-03-17,14
2021-09-03-18,14
2021-09-03-19,14
2021-09-03-20,19
2021-09-03-21,22
2021-09-03-22,14
2021-09-03-23,25
2021-09-04-0,5
2021-09-04-1,14
2021-09-04-2,11
2021-09-04-3,18
2021-09-04-4,12
2021-09-04-5,35
2021-09-04-6,22
2021-09-04-7,11
2021-09-04-8,24
2021-09-04-9,24
2021-09-04-10,19
2021-09-04-11,16
2021-09-04-12,19
2021-09-04-13,17
2021-09-04-14,18
2021-09-04-15,12
2021-09-04-16,12
2021-09-04-17,13
2021-09-04-18,15
2021-09-04-19,11
2021-09-04-20,20
2021-09-04-21,14
2021-09-04-22,11
2021-09-04-23,29
2021-09-05-0,11
2021-09-05-1,33
2021-09-05-2,10
2021-09-05-3,39
2021-09-05-4,38
2021-09-05-5,7
2021-09-05-6,27
2021-09-05-7,14
2021-09-05-8,13
2021-09-05-9,13
2021-09-05-10,14
2021-09-05-11,15
2021-09-05-12,18
2021-09-05-13,13
2021-09-05-14,13
2021-09-05-15,12
2021-09-05-16,12
2021-09-05-17,17
2021-09-05-18,14
2021-09-05-19,15
2021-09-05-20,20
2021-09-05-21,15
2021-09-05-22,15
2021-09-05-23,24
2021-09-06-0,38
2021-09-06-1,1
2021-09-06-2,25
2021-09-06-3,12
2021-09-06-4,26
2021-09-06-5,21
2021-09-06-6,13
2021-09-06-7,24
2021-09-06-8,13
2021-09-06-9,22
2021-09-06-10,23
2021-09-06-11,20
2021-09-06-12,24
2021-09-06-13,20
2021-09-06-14,15
2021-09-06-15,18
2021-09-06-16,15
2021-09-06-17,17
2021-09-06-18,15
2021-09-06-19,16
2021-09-06-20,23
2021-09-06-21,10
2021-09-06-22,13
2021-09-06-23,13
2021-09-07-0,10
2021-09-07-1,13
2021-09-07-2,17
2021-09-07-3,10
2021-09-07-4,10
2021-09-07-5,12
2021-09-07-6,17
2021-09-07-7,12
2021-09-07-8,13
2021-09-07-9,17
2021-09-07-10,11
2021-09-07-11,13
2021-09-07-12,15
2021-09-07-13,14
2021-09-07-14,12
2021-09-07-15,10
2021-09-07-16,12
2021-09-07-17,15
2021-09-07-18,11
2021-09-07-19,12
2021-09-07-20,12
2021-09-07-21,12
2021-09-07-22,14
2021-09-07-23,9
2021-09-08-0,15
2021-09-08-1,12
2021-09-08-3,8
2021-09-08-4,5
2021-09-08-5,10
2021-09-08-6,18
2021-09-08-7,19
2021-09-08-8,13
2021-09-08-9,20
2021-09-08-10,17
2021-09-08-11,12
2021-09-08-12,11
2021-09-08-13,11
2021-09-08-14,13
2021-09-08-15,13
2021-09-08-16,12
2021-09-08-17,12
2021-09-08-18,10
2021-09-08-19,11
2021-09-08-20,11
2021-09-08-21,12
2021-09-08-22,13
2021-09-08-23,13
2021-09-09-0,8
2021-09-09-1,54
2021-09-09-2,55
2021-09-09-3,19
2021-09-09-4,26
2021-09-09-6,17
2021-09-09-7,11
2021-09-09-8,11
2021-09-09-9,14
2021-09-09-10,12
2021-09-09-11,12
2021-09-09-12,11
2021-09-09-13,11
2021-09-09-14,12
2021-09-09-15,12
2021-09-09-16,11
2021-09-09-17,11
2021-09-09-18,13
2021-09-09-19,12
2021-09-09-20,12
2021-09-09-21,11
2021-09-09-22,13
2021-09-09-23,13
2021-09-10-0,41
2021-09-10-1,58
2021-09-10-2,64
2021-09-10-3,40
2021-09-10-4,14
2021-09-10-5,27
2021-09-10-6,13
2021-09-10-7,18
2021-09-10-8,13
2021-09-10-9,13
2021-09-10-10,12
2021-09-10-11,11
2021-09-10-12,10
2021-09-10-13,11
2021-09-10-14,14
2021-09-10-15,18
2021-09-10-16,13
2021-09-10-17,13
2021-09-10-18,13
2021-09-10-19,12
2021-09-10-20,17
2021-09-10-21,13
2021-09-10-22,13
2021-09-10-23,13
2021-09-11-0,10
2021-09-11-1,50
2021-09-11-2,9
2021-09-11-3,13
2021-09-11-4,42
2021-09-11-6,11
2021-09-11-7,14
2021-09-11-8,16
2021-09-11-9,21
2021-09-11-10,16
2021-09-11-11,12
2021-09-11-12,13
2021-09-11-13,16
2021-09-11-14,11
2021-09-11-15,16
2021-09-11-16,16
2021-09-11-17,13
2021-09-11-18,12
2021-09-11-19,10
2021-09-11-20,12
2021-09-11-21,13
2021-09-11-22,13
2021-09-11-23,14
2021-09-12-0,41
2021-09-12-1,37
2021-09-12-2,48
2021-09-12-3,9
2021-09-12-4,11
2021-09-12-5,14
2021-09-12-6,12
2021-09-12-7,15
2021-09-12-8,13
2021-09-12-9,10
2021-09-12-10,12
2021-09-12-11,15
2021-09-12-12,14
2021-09-12-13,13
2021-09-12-14,15
2021-09-12-15,17
2021-09-12-16,16
2021-09-12-17,13
2021-09-12-18,19
2021-09-12-19,12
2021-09-12-20,18
2021-09-12-21,15
2021-09-12-22,10
2021-09-12-23,12
2021-09-13-1,43
2021-09-13-2,17
2021-09-13-6,6
2021-09-13-7,20
2021-09-13-8,13
2021-09-13-9,14
2021-09-13-10,23
2021-09-13-11,12
2021-09-13-12,11
2021-09-13-13,10
2021-09-13-14,15
2021-09-13-15,12
2021-09-13-16,12
2021-09-13-17,13
2021-09-13-18,16
2021-09-13-19,12
2021-09-13-20,13
2021-09-13-21,13
2021-09-13-22,10
2021-09-13-23,36
2021-09-14-0,21
2021-09-14-1,6
2021-09-14-2,18
2021-09-14-3,19
2021-09-14-4,44
2021-09-14-5,34
2021-09-14-6,17
2021-09-14-7,21
2021-09-14-8,11
2021-09-14-9,17
2021-09-14-10,15
2021-09-14-11,12
2021-09-14-12,10
2021-09-14-13,11
2021-09-14-14,18
2021-09-14-15,16
2021-09-14-16,21
2021-09-14-17,17
2021-09-14-18,16
2021-09-14-19,19
2021-09-14-20,12
2021-09-14-21,12
2021-09-14-22,14
2021-09-14-23,37
2021-09-15-0,18
2021-09-15-1,14
2021-09-15-2,31
2021-09-15-3,55
2021-09-15-4,18
2021-09-15-5,29
2021-09-15-6,14
2021-09-15-7,18
2021-09-15-8,14
2021-09-15-9,17
2021-09-15-10,13
2021-09-15-11,14
2021-09-15-12,15
2021-09-15-13,10
2021-09-15-14,13
2021-09-15-15,20
2021-09-15-16,16
2021-09-15-17,15
2021-09-15-18,15
2021-09-15-19,21
2021-09-15-20,12
2021-09-15-21,34
2021-09-15-22,16
2021-09-15-23,46
2021-09-16-0,20
2021-09-16-1,12
2021-09-16-3,17
2021-09-16-4,51
2021-09-16-5,50
2021-09-16-6,10
2021-09-16-7,20
2021-09-16-8,13
2021-09-16-9,19
2021-09-16-10,23
2021-09-16-11,18
2021-09-16-12,15
2021-09-16-13,13
2021-09-16-14,18
2021-09-16-15,18
2021-09-16-16,12
2021-09-16-17,11
2021-09-16-18,12
2021-09-16-19,21
2021-09-16-20,12
2021-09-16-21,10
2021-09-16-22,19
2021-09-16-23,14
2021-09-17-0,31
2021-09-17-1,22
2021-09-17-2,28
2021-09-17-3,39
2021-09-17-4,17
2021-09-17-5,25
2021-09-17-6,17
2021-09-17-7,22
2021-09-17-8,19
2021-09-17-9,20
2021-09-17-10,15
2021-09-17-11,19
2021-09-17-12,18
2021-09-17-13,12
2021-09-17-14,20
2021-09-17-15,19
2021-09-17-16,19
2021-09-17-17,16
2021-09-17-18,14
2021-09-17-19,20
2021-09-17-20,22
2021-09-17-21,14
2021-09-17-22,15
2021-09-17-23,13
2021-09-18-0,37
2021-09-18-1,29
2021-09-18-2,12
2021-09-18-3,11
2021-09-18-4,14
2021-09-18-6,18
2021-09-18-7,11
2021-09-18-8,16
2021-09-18-9,16
2021-09-18-10,13
2021-09-18-11,13
2021-09-18-12,11
2021-09-18-13,13
2021-09-18-14,14
2021-09-18-15,12
2021-09-18-16,12
2021-09-18-17,15
2021-09-18-18,12
2021-09-18-19,14
2021-09-18-20,13
2021-09-18-21,13
2021-09-18-22,14
2021-09-18-23,13
2021-09-19-0,12
2021-09-19-1,13
2021-09-19-2,11
2021-09-19-3,11
2021-09-19-4,8
2021-09-19-5,11
2021-09-19-6,21
2021-09-19-7,15
2021-09-19-8,14
2021-09-19-9,11
2021-09-19-10,15
2021-09-19-11,12
2021-09-19-12,14
2021-09-19-13,14
2021-09-19-14,15
2021-09-19-15,27
2021-09-19-16,13
2021-09-19-17,16
2021-09-19-18,20
2021-09-19-19,23
2021-09-19-20,12
2021-09-19-21,13
2021-09-19-22,16
2021-09-19-23,32
2021-09-20-0,5
2021-09-20-1,45
2021-09-20-2,5
2021-09-20-3,11
2021-09-20-4,16
2021-09-20-5,56
2021-09-20-6,13
2021-09-20-7,21
2021-09-20-8,17
2021-09-20-9,17
2021-09-20-10,18
2021-09-20-11,17
2021-09-20-12,17
2021-09-20-13,12
2021-09-20-14,12
2021-09-20-15,14
2021-09-20-16,14
2021-09-20-17,12
2021-09-20-18,12
2021-09-20-19,13
2021-09-20-20,12
2021-09-20-21,13
2021-09-20-22,16
2021-09-20-23,21
2021-09-21-0,32
2021-09-21-1,13
2021-09-21-2,48
2021-09-21-3,50
2021-09-21-4,17
2021-09-21-5,18
2021-09-21-6,25
2021-09-21-7,17
2021-09-21-8,14
2021-09-21-9,12
2021-09-21-10,12
2021-09-21-11,19
2021-09-21-12,12
2021-09-21-13,16
2021-09-21-14,15
2021-09-21-15,11
2021-09-21-16,27
2021-09-21-17,19
2021-09-21-18,12
2021-09-21-19,16
2021-09-21-20,15
2021-09-21-21,17
2021-09-21-22,15
2021-09-21-23,19
2021-09-22-0,30
2021-09-22-1,43
2021-09-22-2,9
2021-09-22-4,16
2021-09-22-6,26
2021-09-22-7,18
2021-09-22-8,14
2021-09-22-9,16
2021-09-22-10,12
2021-09-22-11,11
2021-09-22-12,10
2021-09-22-13,14
2021-09-22-14,23
2021-09-22-15,15
2021-09-22-16,16
2021-09-22-17,12
2021-09-22-18,17
2021-09-22-19,13
2021-09-22-20,19
2021-09-22-21,11
2021-09-22-22,9
2021-09-22-23,8
2021-09-23-0,5
2021-09-23-1,13
2021-09-23-2,21
2021-09-23-3,12
2021-09-23-4,6
2021-09-23-5,38
2021-09-23-6,10
2021-09-23-7,19
2021-09-23-8,14
2021-09-23-9,18
2021-09-23-10,20
2021-09-23-11,15
2021-09-23-12,11
2021-09-23-13,14
2021-09-23-14,16
2021-09-23-15,19
2021-09-23-16,18
2021-09-23-17,14
2021-09-23-18,14
2021-09-23-19,12
2021-09-23-20,9
2021-09-23-21,10
2021-09-23-22,17
2021-09-23-23,13
2021-09-24-0,24
2021-09-24-1,26
2021-09-24-2,15
2021-09-24-3,15
2021-09-24-4,15
2021-09-24-5,14
2021-09-24-6,29
2021-09-24-7,18
2021-09-24-8,16
2021-09-24-9,17
2021-09-24-10,23
2021-09-24-11,15
2021-09-24-12,13
2021-09-24-13,12
2021-09-24-14,16
2021-09-24-15,12
2021-09-24-16,18
2021-09-24-17,16
2021-09-24-18,18
2021-09-24-19,16
2021-09-24-20,18
2021-09-24-21,19
2021-09-24-22,26
2021-09-24-23,17
2021-09-25-0,14
2021-09-25-1,8
2021-09-25-2,11
2021-09-25-3,5
2021-09-25-4,15
2021-09-25-5,15
2021-09-25-6,8
2021-09-25-7,14
2021-09-25-8,25
2021-09-25-9,28
2021-09-25-10,12
2021-09-25-11,11
2021-09-25-12,12
2021-09-25-13,13
2021-09-25-14,18
2021-09-25-15,14
2021-09-25-16,12
2021-09-25-17,13
2021-09-25-18,13
2021-09-25-19,12
2021-09-25-20,14
2021-09-25-21,14
2021-09-25-22,15
2021-09-25-23,14
2021-09-26-0,35
2021-09-26-1,11
2021-09-26-2,9
2021-09-26-3,28
2021-09-26-4,15
2021-09-26-5,26
2021-09-26-6,10
2021-09-26-7,31
2021-09-26-8,14
2021-09-26-9,11
2021-09-26-10,14
2021-09-26-11,15
2021-09-26-12,13
2021-09-26-13,12
2021-09-26-14,12
2021-09-26-15,19
2021-09-26-16,18
2021-09-26-17,13
2021-09-26-18,16
2021-09-26-19,26
2021-09-26-20,27
2021-09-26-21,14
2021-09-26-22,13
2021-09-26-23,10
2021-09-27-0,14
2021-09-27-1,36
2021-09-27-2,16
2021-09-27-3,7
2021-09-27-4,16
2021-09-27-5,31
2021-09-27-6,12
2021-09-27-7,19
2021-09-27-8,12
2021-09-27-9,14
2021-09-27-10,16
2021-09-27-11,12
2021-09-27-12,10
2021-09-27-13,13
2021-09-27-14,13
2021-09-27-15,19
2021-09-27-16,16
2021-09-27-17,17
2021-09-27-18,12
2021-09-27-19,11
2021-09-27-20,14
2021-09-27-21,13
2021-09-27-22,10
2021-09-27-23,16
2021-09-28-0,13
2021-09-28-1,52
2021-09-28-2,55
2021-09-28-3,51
2021-09-28-4,10
2021-09-28-5,46
2021-09-28-6,24
2021-09-28-7,15
2021-09-28-8,15
2021-09-28-9,22
2021-09-28-10,30
2021-09-28-11,23
2021-09-28-12,11
2021-09-28-13,12
2021-09-28-14,16
2021-09-28-15,18
2021-09-28-16,16
2021-09-28-17,17
2021-09-28-18,18
2021-09-28-19,13
2021-09-28-20,12
2021-09-28-21,13
2021-09-28-22,17
2021-09-28-23,10
2021-09-29-0,12
2021-09-29-2,21
2021-09-29-3,50
2021-09-29-4,6
2021-09-29-6,13
2021-09-29-7,19
2021-09-29-8,13
2021-09-29-9,16
2021-09-29-10,17
2021-09-29-11,13
2021-09-29-12,13
2021-09-29-13,11
2021-09-29-14,12
2021-09-29-15,12
2021-09-29-16,22
2021-09-29-17,19
2021-09-29-18,18
2021-09-29-19,12
2021-09-29-20,13
2021-09-29-21,13
2021-09-29-22,15
2021-09-29-23,11
2021-09-30-0,14
2021-09-30-1,13
2021-09-30-2,17
2021-09-30-3,22
2021-09-30-4,21
2021-09-30-5,28
2021-09-30-6,18
2021-09-30-7,13
2021-09-30-8,19
2021-09-30-9,24
2021-09-30-10,22
2021-09-30-11,12
2021-09-30-12,11
2021-09-30-13,12
2021-09-30-14,13
2021-09-30-15,18
2021-09-30-16,15
2021-09-30-17,13
2021-09-30-18,17
2021-09-30-19,22
2021-09-30-20,24
2021-09-30-21,13
2021-09-30-22,19
2021-09-30-23,25
2021-10-01-0,10
2021-10-01-1,2
2021-10-01-2,25
2021-10-01-3,23
2021-10-01-4,9
2021-10-01-5,53
2021-10-01-6,25
2021-10-01-7,18
2021-10-01-8,14
2021-10-01-9,12
2021-10-01-10,26
2021-10-01-11,12
2021-10-01-12,11
2021-10-01-13,13
2021-10-01-14,16
2021-10-01-15,19
2021-10-01-16,20
2021-10-01-17,15
2021-10-01-18,15
2021-10-01-19,14
2021-10-01-20,19
2021-10-01-21,14
2021-10-01-22,23
2021-10-01-23,14
2021-10-02-0,14
2021-10-02-1,13
2021-10-02-2,19
2021-10-02-3,31
2021-10-02-4,30
2021-10-02-5,2
2021-10-02-6,13
2021-10-02-7,12
2021-10-02-8,13
2021-10-02-9,18
2021-10-02-10,13
2021-10-02-11,13
2021-10-02-12,11
2021-10-02-13,15
2021-10-02-14,14
2021-10-02-15,12
2021-10-02-16,12
2021-10-02-17,15
2021-10-02-18,13
2021-10-02-19,13
2021-10-02-20,11
2021-10-02-21,11
2021-10-02-22,13
2021-10-02-23,12
2021-10-03-0,9
2021-10-03-1,13
2021-10-03-2,26
2021-10-03-3,38
2021-10-03-4,13
2021-10-03-5,19
2021-10-03-6,14
2021-10-03-7,13
2021-10-03-8,13
2021-10-03-9,12
2021-10-03-10,13
2021-10-03-11,11
2021-10-03-12,12
2021-10-03-13,12
2021-10-03-14,11
2021-10-03-15,17
2021-10-03-16,12
2021-10-03-17,11
2021-10-03-18,13
2021-10-03-19,12
2021-10-03-20,12
2021-10-03-21,11
2021-10-03-22,11
2021-10-03-23,18
2021-10-04-0,9
2021-10-04-1,18
2021-10-04-2,15
2021-10-04-3,58
2021-10-04-4,21
2021-10-04-6,19
2021-10-04-7,20
2021-10-04-8,13
2021-10-04-9,18
2021-10-04-10,12
2021-10-04-11,14
2021-10-04-12,11
2021-10-04-13,10
2021-10-04-14,12
2021-10-04-15,12
2021-10-04-16,17
2021-10-04-17,18
2021-10-04-18,17
2021-10-04-19,11
2021-10-04-20,13
2021-10-04-21,11
2021-10-04-22,21
2021-10-04-23,15
2021-10-05-0,29
2021-10-05-1,16
2021-10-05-2,43
2021-10-05-3,60
2021-10-05-4,28
2021-10-05-5,37
2021-10-05-6,12
2021-10-05-7,15
2021-10-05-8,12
2021-10-05-9,14
2021-10-05-10,15
2021-10-05-11,11
2021-10-05-12,10
2021-10-05-13,13
2021-10-05-14,13
2021-10-05-15,11
2021-10-05-16,17
2021-10-05-17,18
2021-10-05-18,16
2021-10-05-19,19
2021-10-05-20,11
2021-10-05-21,18
2021-10-05-22,16
2021-10-05-23,11
2021-10-06-0,11
2021-10-06-1,13
2021-10-06-2,30
2021-10-06-3,16
2021-10-06-4,49
2021-10-06-5,44
2021-10-06-6,10
2021-10-06-7,18
2021-10-06-8,16
2021-10-06-9,23
2021-10-06-10,22
2021-10-06-11,21
2021-10-06-12,17
2021-10-06-13,15
2021-10-06-14,22
2021-10-06-15,19
2021-10-06-16,17
2021-10-06-17,19
2021-10-06-18,17
2021-10-06-19,22
2021-10-06-20,21
2021-10-06-21,12
2021-10-06-22,19
2021-10-06-23,13
2021-10-07-0,25
2021-10-07-1,44
2021-10-07-2,46
2021-10-07-3,57
2021-10-07-4,15
2021-10-07-6,16
2021-10-07-7,21
2021-10-07-8,17
2021-10-07-9,10
2021-10-07-10,23
2021-10-07-11,18
2021-10-07-12,22
2021-10-07-13,16
2021-10-07-14,20
2021-10-07-15,11
2021-10-07-16,13
2021-10-07-17,14
2021-10-07-18,17
2021-10-07-19,17
2021-10-07-20,23
2021-10-07-21,16
2021-10-07-22,16
2021-10-07-23,18
2021-10-08-0,28
2021-10-08-1,40
2021-10-08-2,15
2021-10-08-3,24
2021-10-08-4,27
2021-10-08-5,24
2021-10-08-6,29
2021-10-08-7,18
2021-10-08-8,18
2021-10-08-9,12
2021-10-08-10,11
2021-10-08-11,12
2021-10-08-12,20
2021-10-08-13,22
2021-10-08-14,17
2021-10-08-15,17
2021-10-08-16,18
2021-10-08-17,12
2021-10-08-18,15
2021-10-08-19,14
2021-10-08-20,19
2021-10-08-21,15
2021-10-08-22,17
2021-10-08-23,20
2021-10-09-0,44
2021-10-09-1,39
2021-10-09-2,49
2021-10-09-3,30
2021-10-09-4,39
2021-10-09-5,41
2021-10-09-6,23
2021-10-09-7,33
2021-10-09-8,14
2021-10-09-9,18
2021-10-09-10,11
2021-10-09-11,15
2021-10-09-12,18
2021-10-09-13,17
2021-10-09-14,14
2021-10-09-15,12
2021-10-09-16,15
2021-10-09-17,14
2021-10-09-18,16
2021-10-09-19,16
2021-10-09-20,11
2021-10-09-21,12
2021-10-09-22,12
2021-10-09-23,12
2021-10-10-0,12
2021-10-10-1,14
2021-10-10-2,8
2021-10-10-3,10
2021-10-10-4,8
2021-10-10-5,23
2021-10-10-6,12
2021-10-10-7,15
2021-10-10-8,14
2021-10-10-9,14
2021-10-10-10,12
2021-10-10-11,20
2021-10-10-12,14
2021-10-10-13,14
2021-10-10-14,13
2021-10-10-15,16
2021-10-10-16,22
2021-10-10-17,22
2021-10-10-18,19
2021-10-10-19,11
2021-10-10-20,13
2021-10-10-21,11
2021-10-10-22,12
2021-10-10-23,14
2021-10-11-0,16
2021-10-11-1,32
2021-10-11-2,36
2021-10-11-3,8
2021-10-11-4,8
2021-10-11-5,23
2021-10-11-6,17
2021-10-11-7,16
2021-10-11-8,14
2021-10-11-9,26
2021-10-11-10,25
2021-10-11-11,19
2021-10-11-12,20
2021-10-11-13,20
2021-10-11-14,21
2021-10-11-15,19
2021-10-11-16,20
2021-10-11-17,16
2021-10-11-18,13
2021-10-11-19,18
2021-10-11-20,22
2021-10-11-21,17
2021-10-11-22,14
2021-10-11-23,17
2021-10-12-0,31
2021-10-12-1,24
2021-10-12-2,11
2021-10-12-3,25
2021-10-12-4,5
2021-10-12-5,11
2021-10-12-6,13
2021-10-12-7,43
2021-10-12-8,22
2021-10-12-9,12
2021-10-12-10,23
2021-10-12-11,15
2021-10-12-12,27
2021-10-12-13,14
2021-10-12-14,26
2021-10-12-15,13
2021-10-12-16,14
2021-10-12-17,14
2021-10-12-18,12
2021-10-12-19,12
2021-10-12-20,11
2021-10-12-21,11
2021-10-12-22,16
2021-10-12-23,12
2021-10-13-0,28
2021-10-13-1,49
2021-10-13-2,13
2021-10-13-3,28
2021-10-13-4,9
2021-10-13-5,10
2021-10-13-6,24
2021-10-13-7,19
2021-10-13-8,20
2021-10-13-9,24
2021-10-13-10,22
2021-10-13-11,21
2021-10-13-12,21
2021-10-13-13,13
2021-10-13-14,12
2021-10-13-15,12
2021-10-13-16,13
2021-10-13-17,18
2021-10-13-18,14
2021-10-13-19,15
2021-10-13-20,12
2021-10-13-21,12
2021-10-13-22,28
2021-10-13-23,42
2021-10-14-0,15
2021-10-14-1,18
2021-10-14-2,19
2021-10-14-3,0
2021-10-14-4,45
2021-10-14-5,21
2021-10-14-6,14
2021-10-14-7,19
2021-10-14-8,20
2021-10-14-9,26
2021-10-14-10,23
2021-10-14-11,28
2021-10-14-12,13
2021-10-14-13,15
2021-10-14-14,19
2021-10-14-15,19
2021-10-14-16,12
2021-10-14-17,14
2021-10-14-18,14
2021-10-14-19,20
2021-10-14-20,11
2021-10-14-21,35
2021-10-14-22,19
2021-10-14-23,13
2021-10-15-0,18
2021-10-15-1,40
2021-10-15-2,33
2021-10-15-3,12
2021-10-15-4,25
2021-10-15-5,12
2021-10-15-6,12
2021-10-15-7,19
2021-10-15-8,15
2021-10-15-9,21
2021-10-15-10,22
2021-10-15-11,20
2021-10-15-12,11
2021-10-15-13,12
2021-10-15-14,18
2021-10-15-15,20
2021-10-15-16,17
2021-10-15-17,16
2021-10-15-18,14
2021-10-15-19,17
2021-10-15-20,21
2021-10-15-21,18
2021-10-15-22,13
2021-10-15-23,12
2021-10-16-0,9
2021-10-16-1,28
2021-10-16-2,28
2021-10-16-3,35
2021-10-16-5,6
2021-10-16-6,15
2021-10-16-7,11
2021-10-16-8,12
2021-10-16-9,19
2021-10-16-10,15
2021-10-16-11,13
2021-10-16-12,14
2021-10-16-13,11
2021-10-16-14,11
2021-10-16-15,12
2021-10-16-16,12
2021-10-16-17,13
2021-10-16-18,10
2021-10-16-19,11
2021-10-16-20,12
2021-10-16-21,15
2021-10-16-22,28
2021-10-16-23,17
2021-10-17-0,9
2021-10-17-1,15
2021-10-17-2,8
2021-10-17-3,21
2021-10-17-4,34
2021-10-17-5,6
2021-10-17-6,14
2021-10-17-7,10
2021-10-17-8,11
2021-10-17-9,18
2021-10-17-10,13
2021-10-17-11,12
2021-10-17-12,12
2021-10-17-13,10
2021-10-17-14,10
2021-10-17-15,16
2021-10-17-16,16
2021-10-17-17,12
2021-10-17-18,11
2021-10-17-19,12
2021-10-17-20,14
2021-10-17-21,11
2021-10-17-22,29
2021-10-17-23,43
2021-10-18-0,34
2021-10-18-1,25
2021-10-18-2,65
2021-10-18-3,20
2021-10-18-4,20
2021-10-18-5,20
2021-10-18-6,40
2021-10-18-7,19
2021-10-18-8,15
2021-10-18-9,21
2021-10-18-10,15
2021-10-18-11,13
2021-10-18-12,14
2021-10-18-13,11
